Date,Open,High,Low,Close,Adj Close,Volume
2018-05-07,1192.0,1220.800048828125,1180.0,1215.25,1174.5469970703125,728801
2018-05-08,1219.0,1224.0,1205.0,1209.9000244140625,1169.3759765625,627060
2018-05-09,1197.5999755859375,1229.0999755859375,1197.5999755859375,1222.550048828125,1181.602294921875,729538
2018-05-10,1232.0,1238.0,1207.5,1217.699951171875,1176.914794921875,1904962
2018-05-11,1237.0,1291.9000244140625,1229.8499755859375,1286.449951171875,1243.3619384765625,4723019
2018-05-14,1285.0,1305.0,1268.5999755859375,1297.3499755859375,1253.8970947265625,1553283
2018-05-15,1291.0,1323.449951171875,1288.800048828125,1314.6500244140625,1270.61767578125,1368261
2018-05-16,1305.1500244140625,1332.0,1300.8499755859375,1323.699951171875,1279.3646240234375,736281
2018-05-17,1313.1500244140625,1330.0,1303.550048828125,1309.449951171875,1265.5919189453125,751423
2018-05-18,1305.0,1316.4000244140625,1287.5999755859375,1308.3499755859375,1264.528564453125,939743
2018-05-21,1305.0,1314.699951171875,1290.8499755859375,1301.699951171875,1258.101318359375,692442
2018-05-22,1298.0,1302.0,1279.0,1286.8499755859375,1243.7484130859375,708573
2018-05-23,1281.0,1292.1500244140625,1269.5999755859375,1278.5999755859375,1235.775146484375,509522
2018-05-24,1277.0999755859375,1302.9000244140625,1263.0,1293.5999755859375,1250.272705078125,774173
2018-05-25,1300.0,1310.0,1280.0,1292.3499755859375,1249.0643310546875,773652
2018-05-28,1294.5,1331.9000244140625,1291.550048828125,1321.8499755859375,1277.5762939453125,657272
2018-05-29,1326.0,1330.0,1289.0,1299.5,1255.974853515625,769331
2018-05-30,1290.0,1300.949951171875,1283.3499755859375,1293.8499755859375,1250.51416015625,478025
2018-05-31,1300.199951171875,1311.699951171875,1287.0,1304.6500244140625,1260.95263671875,1400776
2018-06-01,1307.0,1310.0,1290.800048828125,1293.050048828125,1249.7412109375,368820
2018-06-04,1295.0,1297.5,1265.0,1284.449951171875,1241.428955078125,939794
2018-06-05,1276.25,1293.300048828125,1270.550048828125,1273.5999755859375,1230.9425048828125,524237
2018-06-06,1270.9000244140625,1270.9000244140625,1245.050048828125,1262.800048828125,1220.504150390625,1211557
2018-06-07,1270.1500244140625,1297.0,1256.0,1290.800048828125,1247.5662841796875,701247
2018-06-08,1275.0,1288.550048828125,1272.0,1278.8499755859375,1236.0167236328125,442333
2018-06-11,1279.0,1295.9000244140625,1275.199951171875,1283.300048828125,1240.31787109375,373098
2018-06-12,1278.550048828125,1292.0,1275.199951171875,1287.699951171875,1244.5703125,401090
2018-06-13,1290.0,1292.75,1281.949951171875,1286.4000244140625,1243.313720703125,566241
2018-06-14,1280.449951171875,1289.6500244140625,1270.0,1286.0999755859375,1248.8973388671875,507824
2018-06-15,1284.9000244140625,1286.6500244140625,1268.0999755859375,1282.199951171875,1245.110107421875,1048699
2018-06-18,1289.4000244140625,1289.6500244140625,1271.0,1282.050048828125,1244.9644775390625,512049
2018-06-19,1273.0,1287.6500244140625,1265.0,1269.199951171875,1232.486328125,572488
2018-06-20,1275.0,1275.0,1260.0,1271.300048828125,1234.52587890625,484907
2018-06-21,1272.0,1279.9000244140625,1246.0,1253.0,1216.7550048828125,1179247
2018-06-22,1261.5,1273.550048828125,1240.199951171875,1267.699951171875,1231.0296630859375,646452
2018-06-25,1268.0,1272.0999755859375,1249.300048828125,1253.449951171875,1217.1917724609375,936253
2018-06-26,1255.0,1279.8499755859375,1253.0,1274.5999755859375,1237.730224609375,1262632
2018-06-27,1279.1500244140625,1285.0,1263.0,1267.1500244140625,1230.4954833984375,857951
2018-06-28,1267.1500244140625,1273.449951171875,1250.0,1268.4000244140625,1231.7095947265625,729637
2018-06-29,1268.25,1271.0999755859375,1252.1500244140625,1264.449951171875,1227.8736572265625,622680
2018-07-02,1266.5,1297.949951171875,1261.0,1293.050048828125,1255.6466064453125,1437438
2018-07-03,1298.5999755859375,1308.5999755859375,1288.0999755859375,1291.8499755859375,1254.481201171875,1399979
2018-07-04,1296.0,1299.949951171875,1282.75,1289.800048828125,1252.490478515625,619316
2018-07-05,1294.800048828125,1330.0,1278.300048828125,1321.4000244140625,1283.1763916015625,1733903
2018-07-06,1325.0,1335.4000244140625,1309.050048828125,1323.1500244140625,1284.875732421875,1662920
2018-07-09,1330.0,1367.9000244140625,1325.25,1363.0999755859375,1323.6700439453125,1391869
2018-07-10,1362.800048828125,1375.5,1355.0,1370.449951171875,1330.8074951171875,796987
2018-07-11,1360.0,1384.75,1357.3499755859375,1359.800048828125,1320.4656982421875,784238
2018-07-12,1370.0,1379.0,1346.0,1357.9000244140625,1318.62060546875,953054
